stop_id,stop_name,stop_lat,stop_lon,stop_comune,stop_type
B_22147,Fermata di PUTIFIGARI VIA UMBERTO 32,40.560403,8.46113,PUTIFIGARI,Fermata Autobus
ATPSS_3007,Fermata di Via Fiorentina 39,40.798529,8.581315,SORSO,Fermata Autobus
ASPO751,Fermata di 751 - Corso Vittorio Veneto Via Apulia,40.92119,9.4803,OLBIA,Fermata Autobus
ATPSS_269,Fermata di Via Nigra 4,40.750607,8.509734,SASSARI,Fermata Autobus
B_6134,Fermata di CRISCIULEDDU,41.053584,9.195058,LUOGOSANTO,Fermata Autobus
6222,Fermata di SAN ROCCO,40.857151,8.9876727,BORTIGIADAS,Fermata Autobus
800166,Fermata di Olbia (Piazza Crispi),40.919875,9.50047,OLBIA,Fermata Autobus
L093-14659,Fermata di Via S. Luigi 14,40.90653705,9.10432347,TEMPIO PAUSANIA,Fermata Autobus
ASPO514,Fermata di 514 - Via Veronese Vignola,40.93723,9.49235,OLBIA,Fermata Autobus
ATPSS_1116,Fermata di S.V. Baddimanna Filigheddu 9,40.742725,8.581262,SASSARI,Fermata Autobus
B_22076,Fermata di PATTADA EX CASERMA,40.581212,9.114597,PATTADA,Fermata Autobus
ASPO672,Fermata di 672 - Cimabue G.D'Arezzo,40.9239,9.4855,OLBIA,Fermata Autobus
ATPSS_607,Fermata di Via De Martini 242,40.791946,8.477728,SASSARI,Fermata Autobus
B_7285,Fermata di PORTO TORRES VILLAGGIO VERDE,40.832542,8.416224,PORTO TORRES,Fermata Autobus
ATPSS_80,Fermata di Via Peppino Mereu,40.718115,8.524603,SASSARI,Fermata Autobus
B_6181,Fermata di TANCA MANNA RESIDENCE,41.1319959,9.4335779,ARZACHENA,Fermata Autobus
B_22192,Fermata di CHIARAMONTI CASERMA CARABINIERI,40.748001,8.826502,CHIARAMONTI,Fermata Autobus
ATPSS_2101,Fermata di Via Del Mirto 7,40.825617,8.420525,PORTO TORRES,Fermata Autobus
ITOLB,Porto di Olbia,40.92382150774183,9.51898177812601,OLBIA,Porto
ATPSS_711,"Fermata di Z.I. P.N. Str. 1, Fermata 2",40.737003,8.528021,SASSARI,Fermata Autobus
800075,Fermata di Sos Rueddos,40.78,9.3805,MONTI,Fermata Autobus
ASPO815,Fermata di 815 - Via Venafiorita ex trib.,40.91136,9.50074,OLBIA,Fermata Autobus
202031,Fermata di V.Monserrato ang.Matteotti,40.582427,8.997673,OZIERI,Fermata Autobus
B_22187,Fermata di FLORINAS VIA SASSARI,40.6493,8.662588,FLORINAS,Fermata Autobus
800034,Fermata di Viddalba (Comune),40.916928,8.893573,VIDDALBA,Fermata Autobus
ATPSS_177,"Fermata di Via Carbonazzi, P.Za Carbonazzi",40.714916,8.578021,SASSARI,Fermata Autobus
B_22285,Fermata di ALGHERO VIA A. FLEMING 16,40.580947,8.322953,ALGHERO,Fermata Autobus
B_60289,Fermata di SS 133 KM 34.000,41.1252294,9.2761526,TEMPIO PAUSANIA,Fermata Autobus
ATPSS_747,Fermata di Ss 291 2/A,40.733391,8.514694,SASSARI,Fermata Autobus
ASPO303,Fermata di 303 - V.le A.Moro 78 esso,40.9341,9.49884,OLBIA,Fermata Autobus
ATPSS_454,Fermata di Ss 131 Civ. 33,40.758851,8.504019,SASSARI,Fermata Autobus
ATPSS_477,Fermata di S.C. Platamona  6,40.806152,8.476968,SASSARI,Fermata Autobus
ATPSS_720,"Fermata di Z.I. P.N. Str. 22, Fermata 1",40.729808,8.538397,SASSARI,Fermata Autobus
ATPSS_88,"Fermata di Sp18 6, Sv Lu Traineddu",40.734212,8.515744,SASSARI,Fermata Autobus
ATPSS_2013,Fermata di Via Balai 93,40.839509,8.416577,PORTO TORRES,Fermata Autobus
B_7171,Fermata di SENNORI VIA ROMA-DISTRIBUTORE,40.788096,8.588556,SENNORI,Fermata Autobus
B_61794,Fermata di ARZACHENA VIALE COSTA SMERALDA 35,41.075077,9.393723,ARZACHENA,Fermata Autobus
B_60412,Fermata di LACONIA ISULEDDA,41.1296959,9.434349,ARZACHENA,Fermata Autobus
B_22134,Fermata di USINI VIA SAN GIORGIO 15 - CARABINIERI,40.665304,8.534275,USINI,Fermata Autobus
ASPO233,Fermata di 233 - V. Indonesia Fronte CFadda,40.93361,9.52057,OLBIA,Fermata Autobus
ATPSS_26,Fermata di Via Deledda 163,40.736741,8.572598,SASSARI,Fermata Autobus
ATPSS_1121,Fermata di Via Lorenzo Auzzas Fr. Via Dessole,40.752344,8.505334,SASSARI,Fermata Autobus
202033,Fermata di V.Pastorino n. 30,40.583785,8.996615,OZIERI,Fermata Autobus
B_7520,Fermata di SS 127 MACCHIA MANNA,40.899078,9.386654,TELTI,Fermata Autobus
ATPSS_292,Fermata di Via Milano Fr. 38,40.711783,8.589128,SASSARI,Fermata Autobus
ASPO523,Fermata di 523 - V.S.Vittore 3a fermata,40.96251,9.455129,OLBIA,Fermata Autobus
B_61843,Fermata di PORTO CERVO BIVIO PORTO NUOVO,41.132626,9.526644,ARZACHENA,Fermata Autobus
7573,Fermata di CANNIGIONE,41.10888,9.439071,ARZACHENA,Fermata Autobus
ATPSS_327,Fermata di Via Ortobene,40.749161,8.545129,SASSARI,Fermata Autobus
202023,Fermata di S.Nicola 2,40.608351,8.989578,OZIERI,Fermata Autobus
B_6172,Fermata di SANT'ANTONIO DI GALLURA,40.99225,9.3021806,SANT'ANTONIO DI GALLURA,Fermata Autobus
6151,Fermata di LUOGOSANTO PIAZZA DUOMO,41.050447,9.2058238,LUOGOSANTO,Fermata Autobus
B_61934,Fermata di BUDONI SS125 HOTEL MARINA SEADA,40.670151,9.748134,BUDONI,Fermata Autobus
ATPSS_369,Fermata di Sv Mandra Di L'Ainu Fr. 44,40.698629,8.504902,SASSARI,Fermata Autobus
ATPSS_680,Fermata di Via Pian De Sorres 1,40.775491,8.420988,SASSARI,Fermata Autobus
ATPSS_478,Fermata di S.C. Platamona Fr. 6,40.806143,8.4769,SASSARI,Fermata Autobus
B_22227,Fermata di SORSO VIA COTTONI 77B,40.7942778,8.5710806,SORSO,Fermata Autobus
B_22098,Fermata di SP 81 EDEN BEACH,40.837202,8.590588,SORSO,Fermata Autobus
ATPSS_1114,Fermata di S.V.  Filigheddu 80,40.744057,8.598885,SASSARI,Fermata Autobus
B_22268,Fermata di ALGHERO VIA CATALOGNA FR.58,40.561732,8.319401,ALGHERO,Fermata Autobus
212032,"Fermata di Circ. Est - V. Nazionale, 14",40.7110817,9.694535,BUDONI,Fermata Autobus
71688,Fermata di BONORVA CORSO UMBERTO 76,40.41599,8.764003,BONORVA,Fermata Autobus
B_25335,Fermata di ALGHERO VIALE EUROPA 71,40.576926,8.316189,ALGHERO,Fermata Autobus
ATPSS_2081,Fermata di Via Sassari Fr. 71,40.833078,8.4023,PORTO TORRES,Fermata Autobus
ASPO355,Fermata di 355 - V.le A.Moro 227,40.9378,9.49793,OLBIA,Fermata Autobus
800310,Fermata di Bivio Padru (SS 125),40.789995,9.655895,SAN TEODORO,Fermata Autobus
B_7769,Fermata di SASSARI ALBERGHIERO,40.7455991,8.5483198,SASSARI,Fermata Autobus
ASPO908,Fermata di 908 - Le Saline Residence,40.90358,9.57021,OLBIA,Fermata Autobus
B_61935,Fermata di BUDONI MALAMURI',40.718187,9.682588,BUDONI,Fermata Autobus
ATPSS_69,"Fermata di Via Delle Croci, P.Za S.Pietro",40.718894,8.550549,SASSARI,Fermata Autobus
800400,Fermata di Li Junchi (Piazza Centrale),40.978489,8.858376,BADESI,Fermata Autobus
ASPO859,Fermata di 859 - Via Belluno 70,40.91214,9.4917,OLBIA,Fermata Autobus
B_17038,Fermata di GIAVE CORSO REPUBBLICA 55,40.451782,8.750989,GIAVE,Fermata Autobus
ATPSS_715,"Fermata di Z.I. P.N. Str. 11, Fermata 2",40.72693,8.525273,SASSARI,Fermata Autobus
ASPO414,Fermata di 414 - Monte Ladu Maiore,41.01881,9.5413,OLBIA,Fermata Autobus
ATPSS_528,"Fermata di Via P.Niedda 18, Promocamera",40.732902,8.529146,SASSARI,Fermata Autobus
7662,Fermata di BIVIO ARDARA FF.SS,40.6322,8.825371,ARDARA,Fermata Autobus
ATPSS_2118,Fermata di Viale Delle Vigne 23,40.831402,8.407748,PORTO TORRES,Fermata Autobus
ATPSS_163,Fermata di Via Togliatti 14,40.721594,8.583876,SASSARI,Fermata Autobus
ASPO1005,Fermata di 1005 - Loiri,40.84505,9.49428,LOIRI PORTO SAN PAOLO,Fermata Autobus
ATPSS_145,Fermata di Sv Caniga S.Giorgio Km 1.6,40.708279,8.502692,SASSARI,Fermata Autobus
ATPSS_1110,Fermata di S.V. Baddimanna Filigheddu 12,40.740612,8.579469,SASSARI,Fermata Autobus
ASPO1004,Fermata di 1004 - V. Fiorita Eliporto,40.87079,9.50508,OLBIA,Fermata Autobus
B_22017,Fermata di GUARDIA GRANDE,40.6399811,8.2163291,ALGHERO,Fermata Autobus
B_22127,Fermata di BENETUTTI CORSO COCCO ORTU 41,40.455498,9.171163,BENETUTTI,Fermata Autobus
ATPSS_72,"Fermata di Via Deledda 128, Ist. Prof.",40.737663,8.574682,SASSARI,Fermata Autobus
B_61911,Fermata di TANAUNELLA VIA AGAMENNONE 95,40.686724,9.727674,BUDONI,Fermata Autobus
B_7245,Fermata di SACCHEDDU,40.726187,8.412583,SASSARI,Fermata Autobus
B_7760,Fermata di PORTO FERRO,40.6763175,8.1999536,SASSARI,Fermata Autobus
B_22089,Fermata di SENNORI BIVIO SANTA VITTORIA,40.7799,8.585916,SENNORI,Fermata Autobus
800192,Fermata di Thiesi (V. De Martini),40.524941806,8.72042695192,THIESI,Fermata Autobus
71560,Fermata di OZIERI GUARDIA DI FINANZA,40.5819,9.005944,OZIERI,Fermata Autobus
B_7608,Fermata di OLBIA VIA ROMA FR.67 MANCONI,40.918497,9.495714,OLBIA,Fermata Autobus
B_7722,Fermata di VALVERDE BIVIO,40.5383179,8.3563317,ALGHERO,Fermata Autobus
61912,Fermata di TANAUNELLA SS 125,40.68227,9.724443,BUDONI,Fermata Autobus
B_7499,Fermata di PALAU SCUOLE,41.178322,9.391284,PALAU,Fermata Autobus
7119,Fermata di CANT. MESU E RIOS,40.63269,8.87267,OZIERI,Fermata Autobus
ATPSS_222,Fermata di P.Za Azuni Fr. 22,40.727103,8.561498,SASSARI,Fermata Autobus
ASPO791,Fermata di 791 - Caresi,40.93061,9.4095,OLBIA,Fermata Autobus
B_7041,Fermata di THIESI VIA CRISPI 2,40.524728,8.720413,THIESI,Fermata Autobus
B_22291,Fermata di ALGHERO VIALE GIOVANNI XXIII 116,40.551405,8.327412,ALGHERO,Fermata Autobus
ATPSS_745,Fermata di Ss 291 9/A,40.732981,8.508328,SASSARI,Fermata Autobus
ATPSS_502,"Fermata di Sp60 150, Inc. Sp25 Dir.Mare",40.801627,8.508397,SASSARI,Fermata Autobus
800274,Fermata di Punta Sardegna (Bivio),41.177543,9.370654,PALAU,Fermata Autobus
ATPSS_186,Fermata di Via Duca Degli Abruzzi 19,40.716118,8.567646,SASSARI,Fermata Autobus
L093-14680,Fermata di Piazza del Popolo 7,40.90487562,9.10418848,TEMPIO PAUSANIA,Fermata Autobus
B_22279,Fermata di ALGHERO VIA DON MINZONI 17,40.569849,8.320715,ALGHERO,Fermata Autobus
800026,Fermata di La Tozza,40.956048,8.890753,BADESI,Fermata Autobus
800315,Fermata di Trainu Moltu,40.785826,9.45539,OLBIA,Fermata Autobus
ATPSS_200,Fermata di Via Baratz 3,40.746393,8.547807,SASSARI,Fermata Autobus
ATPSS_208,Fermata di Via Amendola 62,40.722167,8.554397,SASSARI,Fermata Autobus
B_60049,Fermata di SP 5 L`IMPOSTU,41.0468305,9.1111224,AGLIENTU,Fermata Autobus
800613,Fermata di Olbia (Via Vicenza-Scuole),40.908672,9.495012,OLBIA,Fermata Autobus
B_22267,Fermata di ALGHERO VIA CANEPA 68,40.555214,8.325561,ALGHERO,Fermata Autobus
ATPSS_554,Fermata di Sp18 94,40.736128,8.489959,SASSARI,Fermata Autobus
ASPO2081,"Fermata di 2081 - Via Viterbo, 9 - lato campi",40.91447,9.49517,OLBIA,Fermata Autobus
ATPSS_85,Fermata di Sv Cabu D'Ispiga Fermata 5,40.745039,8.581119,SASSARI,Fermata Autobus
ASPO2089,Fermata di 2089 - sp 125 lato ristorante,40.97777,9.49122,OLBIA,Fermata Autobus
B_7737,Fermata di ALGHERO IST.ARTE,40.583005,8.31113,ALGHERO,Fermata Autobus
B_6208,Fermata di SS 133 KM 18.000 - MARIANO,41.0261024,9.170515,LUOGOSANTO,Fermata Autobus
B_6147,Fermata di LU SIGNALATU,41.0528326,9.3692154,ARZACHENA,Fermata Autobus
ATPSS_511,Fermata di Sp60 130,40.769837,8.528656,SASSARI,Fermata Autobus
ASPO769,Fermata di 769 - V.Putzolu fr.Caprolu,40.91818,9.40783,OLBIA,Fermata Autobus
61952,Fermata di TEMPIO PIAZZA FUNICEDDA,40.90142,9.108837,TEMPIO PAUSANIA,Fermata Autobus
ATPSS_118,Fermata di Piazza Bottego,40.746036,8.554136,SASSARI,Fermata Autobus
B_22282,Fermata di ALGHERO VIA DON MINZONI 143,40.581581,8.318239,ALGHERO,Fermata Autobus
ATPSS_446,Fermata di Via Pasella Fr. 7,40.747643,8.519389,SASSARI,Fermata Autobus
B_7611,Fermata di OLBIA CORSO VITTORIO VENETO-I.P.,40.921605,9.482852,OLBIA,Fermata Autobus
8312855,Stazione di OLBIA,40.9246828,9.4984092,OLBIA,Stazione Ferroviaria
ATPSS_2105,Fermata di Via Tramontana Fr. 10,40.834138,8.420492,PORTO TORRES,Fermata Autobus
B_22055,Fermata di SP 44 MONTE PEDROSU,40.661969,8.297095,ALGHERO,Fermata Autobus
ATPSS_242,Fermata di Viale Dante 34,40.718946,8.566799,SASSARI,Fermata Autobus
ASPO357,Fermata di 357 - V.le A.Moro fr.252,40.94137,9.49843,OLBIA,Fermata Autobus
202052,Fermata di V.Scanu n. 23,40.583363,8.997627,OZIERI,Fermata Autobus
800360,Fermata di Tempio (Via Nuovo Stadio),40.90332,9.111357,TEMPIO PAUSANIA,Fermata Autobus
ATPSS_1104,"Fermata di Via Piredda, Fr. Inc. Via Sini",40.741617,8.569349,SASSARI,Fermata Autobus
B_7761,Fermata di SA MELA CHIESA,40.7999805,8.969202,ERULA,Fermata Autobus
ATPSS_2016,Fermata di Via Balai 49,40.834573,8.405714,PORTO TORRES,Fermata Autobus
ATPSS_171,Fermata di Via Dei Mille 72,40.719025,8.557758,SASSARI,Fermata Autobus
B_22294,Fermata di ALGHERO VIALE GIOVANNI XXIII 17,40.556584,8.317898,ALGHERO,Fermata Autobus
ATPSS_739,"Fermata di Ss 291, Li Curuneddi Tronco B",40.72791,8.495866,SASSARI,Fermata Autobus
ASPO571,Fermata di 571 - San Vittore Chidonza,40.95984,9.46857,OLBIA,Fermata Autobus
ATPSS_2126,Fermata di Via Tramontana 10,40.834046,8.420262,PORTO TORRES,Fermata Autobus
ATPSS_2127,Fermata di Via Tramontana Fr. 54,40.833051,8.423883,PORTO TORRES,Fermata Autobus
ATPSS_719,Fermata di Z.I. P. N. Strada 9 Civico 16,40.729828,8.53611,SASSARI,Fermata Autobus
800412,Fermata di Badesi (Bar Sport),40.9651430003,8.8853619998,BADESI,Fermata Autobus
B_61956,Fermata di CALANGIANUS BIVIO SCUOLA I.P.I.A.,40.923655,9.187108,CALANGIANUS,Fermata Autobus
202050,Fermata di V.Matteotti n. 6,40.583607,8.998411,OZIERI,Fermata Autobus
ATPSS_289,Fermata di Sv Serra Di Lioni 80,40.75202,8.47548,SASSARI,Fermata Autobus
B_61904,Fermata di S.TEODORO BUDDITOGLIU-PRESSI CABINA ENEL,40.749142,9.647152,SAN TEODORO,Fermata Autobus
ATPSS_216,Fermata di Via Forlanini Fr. 29,40.713681,8.576832,SASSARI,Fermata Autobus
B_7262,Fermata di BOTTIDDA,40.3915517,9.008731,BOTTIDDA,Fermata Autobus
ATPSS_318,"Fermata di Via Milano, Fr. Edicola",40.710614,8.576886,SASSARI,Fermata Autobus
ATPSS_737,Fermata di Ss 291 34,40.726499,8.491275,SASSARI,Fermata Autobus
ASPO613,Fermata di 613 - Corso Vittorio Veneto V.Emilia,40.92191,9.48511,OLBIA,Fermata Autobus
B_60281,Fermata di NUCHIS MADONNINA,40.9186208,9.1476984,TEMPIO PAUSANIA,Fermata Autobus
B_7523,Fermata di SS 127 LA SCALA,40.892889,9.265569,CALANGIANUS,Fermata Autobus
ATPSS_634,Fermata di Sp132  La Crucca 186,40.759505,8.476729,SASSARI,Fermata Autobus
B_7827,Fermata di S.PIETRO SP 2,40.7871472,8.991182,TULA,Fermata Autobus
B_7126,Fermata di SS 291 KM 6 LA LANDRIGGA,40.7241769,8.4838719,SASSARI,Fermata Autobus
B_61917,Fermata di BUDONI BERRUILES PRESSI VIA SANTA CHIARA,40.726116,9.662334,BUDONI,Fermata Autobus
ATPSS_219,Fermata di Sp132  La Crucca 46,40.757478,8.495344,SASSARI,Fermata Autobus
L093-14260,Fermata di Piazza De Nicola 22,40.90135511,9.10871022,TEMPIO PAUSANIA,Fermata Autobus
ATPSS_220,"Fermata di P.Za S. Antonio 2, Dir. C.So V.E.",40.73012,8.556225,SASSARI,Fermata Autobus
8312816,Stazione di PLOAGHE,40.6613554,8.7280884,PLOAGHE,Stazione Ferroviaria
ASPO638,Fermata di 638 - V.S.Lucia V.Del Grano,40.93006,9.44993,OLBIA,Fermata Autobus
B_22130,Fermata di ANELA VIA ROMA 21,40.441098,9.055537,ANELA,Fermata Autobus
B_22040,Fermata di SASSARI IST. AGRARIO,40.739486,8.558618,SASSARI,Fermata Autobus
B_7306,Fermata di ALGHERO VIA V. EMANUELE 34,40.561204,8.320818,ALGHERO,Fermata Autobus
ATPSS_527,Fermata di Via Pirandello Fr. 1,40.742801,8.560533,SASSARI,Fermata Autobus
800262,Fermata di Bivio Tula,40.677398,8.960656,OZIERI,Fermata Autobus
B_22043,Fermata di PORTO TORRES VIA SACCHI 93,40.834117,8.403614,PORTO TORRES,Fermata Autobus
B_7333,Fermata di ALGHERO STAZIONE,40.574421,8.321773,ALGHERO,Fermata Autobus
B_61812,Fermata di SP 73 MARICOSU,40.992091,9.50045,OLBIA,Fermata Autobus
ATPSS_666,"Fermata di Sp56 Km 5.5, Str.Nord 1 Dir. Ps",40.769984,8.4361,SASSARI,Fermata Autobus
B_61841,Fermata di PORTO CERVO LISCIA DI VACCA,41.135481,9.516885,ARZACHENA,Fermata Autobus
ATPSS_3,"Fermata di Via Delle Croci, Fr. P.Za S. Pietro",40.718954,8.550689,SASSARI,Fermata Autobus
B_22297,Fermata di ALGHERO VIA ANGELERIO SCUOLA MATERNA,40.569793,8.332001,ALGHERO,Fermata Autobus
ATPSS_130,"Fermata di Via Bellini Fr. 16, Istituto  Agrario",40.739173,8.558611,SASSARI,Fermata Autobus
B_7276,Fermata di PADRIA VIA NAZIONALE-POSTE,40.396496,8.631224,PADRIA,Fermata Autobus
ATPSS_74,Fermata di Via Caniga 52,40.725966,8.544448,SASSARI,Fermata Autobus
B_7205,Fermata di BADESI,40.965896,8.883404,BADESI,Fermata Autobus
8312867,Stazione di BONORVA,40.4173679,8.7607333,BONORVA,Stazione Ferroviaria
B_22247,Fermata di CHILIVANI RISTORANTE EL SOMBRERO,40.6100277,8.9527046,OZIERI,Fermata Autobus
ATPSS_710,"Fermata di Z.I. P.N. Str. 1, Fermata 1",40.739447,8.528011,SASSARI,Fermata Autobus
B_7226,Fermata di CANAGLIA BAR MULAS,40.7835,8.228985,SASSARI,Fermata Autobus
ASPO464,Fermata di 464 - V.Monte Ladu,41.01924,9.54204,OLBIA,Fermata Autobus
ASPO666,Fermata di 666 - Corso Vittorio Veneto V.Toti,40.92329,9.49388,OLBIA,Fermata Autobus
800253,Fermata di Coghinas (Bivio),40.777513,9.054726,OSCHIRI,Fermata Autobus
7519,Fermata di CANT. PUTZOLU,40.9099,9.405977,OLBIA,Fermata Autobus
B_7739,Fermata di SP 25 LI PIDRIAZZI,40.8107309,8.4526953,PORTO TORRES,Fermata Autobus
B_7762,Fermata di SA SEGADA CENTRO BORGATA,40.621353,8.314579,ALGHERO,Fermata Autobus
B_22144,Fermata di ITTIRI VIA TURATI-SCUOLA MATERNA,40.587801,8.571185,ITTIRI,Fermata Autobus
B_7220,Fermata di BIANCAREDDU,40.802497,8.198346,SASSARI,Fermata Autobus
ATPSS_30,Fermata di Via Ossi Fr. 3,40.737982,8.564342,SASSARI,Fermata Autobus
ASPO803,Fermata di 803 - Via Germania 370,40.91561,9.4884,OLBIA,Fermata Autobus
B_61918,Fermata di BUDONI SAN SILVESTRO PRESSI VIA PIO X,40.71888,9.674012,BUDONI,Fermata Autobus
B_61830,Fermata di CANNIGIONE LA SCIUMARA,41.103378,9.438117,ARZACHENA,Fermata Autobus
B_7998,Fermata di OLMEDO CORSO J F KENNEDY 55,40.65181,8.375526,OLMEDO,Fermata Autobus
ATPSS_296,Fermata di Via Milano Fr. 16,40.711649,8.571605,SASSARI,Fermata Autobus
B_61901,Fermata di BADUALGA FR CANTONIERA DIR NORD,40.764518,9.654329,SAN TEODORO,Fermata Autobus
ATPSS_380,Fermata di Sv Mandra Di L'Ainu 9,40.702502,8.514231,SASSARI,Fermata Autobus
L093-14895,Fermata di Via Togliatti/V.Segni FR,40.89341629,9.11088352,TEMPIO PAUSANIA,Fermata Autobus
ATPSS_140,Fermata di Ss 127/Bis Fr.  5,40.715485,8.521177,SASSARI,Fermata Autobus
ATPSS_474,"Fermata di S.C. Platamona, Fr S.V. Spina Santa Pult",40.789716,8.4715,SASSARI,Fermata Autobus
B_6145,Fermata di LU NURAGHEDDU,41.0492515,9.2241448,LUOGOSANTO,Fermata Autobus
ATPSS_54,"Fermata di P.Zza S. Maria, Chiesa",40.726477,8.554635,SASSARI,Fermata Autobus
ATPSS_529,"Fermata di Via Coghinas Fr.2, Scuola",40.74619,8.545966,SASSARI,Fermata Autobus
7124,Fermata di ARDARA VIA VITT. EMANUELE,40.619872,8.8101166,ARDARA,Fermata Autobus
B_61085,Fermata di SS 127 BIVIO FUMOSA,40.8940764,9.0664558,TEMPIO PAUSANIA,Fermata Autobus
ATPSS_2033,"Fermata di Ss 131, Fr. Casa Cantoniera",40.818638,8.424636,PORTO TORRES,Fermata Autobus
ATPSS_1135,"Fermata di Via Verona, Market",40.711862,8.561946,SASSARI,Fermata Autobus
ATPSS_460,Fermata di Ex Ss131 75,40.767772,8.491882,SASSARI,Fermata Autobus
ATPSS_2060,Fermata di Via Della Liberta 8,40.832257,8.415971,PORTO TORRES,Fermata Autobus
ASPO274,Fermata di 274 - Comune di Olbia,40.92296,9.50501,OLBIA,Fermata Autobus
B_7838,Fermata di SP 46 SCALA ERRE,40.812804,8.277626,SASSARI,Fermata Autobus
ASPO552,Fermata di 552 - Via Galvani fr. 78,40.92965,9.49738,OLBIA,Fermata Autobus
ATPSS_466,Fermata di Ss 131 109,40.776597,8.480342,SASSARI,Fermata Autobus
B_60417,Fermata di LACONIA VIA MONTICORRU BLU HOTEL,41.124404,9.437403,ARZACHENA,Fermata Autobus
ASPO963,Fermata di 963 - V.le P.Istana V.D.Ville,40.89399,9.60277,OLBIA,Fermata Autobus
B_6156,Fermata di MONTAGNA CANDELA,41.129761,9.2941017,TEMPIO PAUSANIA,Fermata Autobus
800057,Fermata di Ploaghe (P.zza S.Pietro),40.666249,8.748891,PLOAGHE,Fermata Autobus
ATPSS_613,Fermata di Via De Martini 265,40.788315,8.488202,SASSARI,Fermata Autobus
ATPSS_640,"Fermata di Sp132  La Crucca, Fr. Inc. T. Reale",40.763828,8.450435,SASSARI,Fermata Autobus
B_22066,Fermata di CAMPANEDDA  VIA BOSA 12,40.755866,8.354428,SASSARI,Fermata Autobus
ASPO636,Fermata di 636 - V.S.Lucia 3a fermata,40.93005,9.45363,OLBIA,Fermata Autobus
ASPO251,Fermata di 251 - Via Dei Lidi 5,40.92961,9.50521,OLBIA,Fermata Autobus
ATPSS_730,"Fermata di Sp81, Residence",40.820365,8.515532,SORSO,Fermata Autobus
B_6143,Fermata di LI MURI,41.0489966,9.3301292,ARZACHENA,Fermata Autobus
800078,Fermata di Monti Su Canale,40.842398217,9.40390664495,MONTI,Fermata Autobus
ATPSS_248,Fermata di Viale Dante 73,40.717226,8.568313,SASSARI,Fermata Autobus
7122,Fermata di TULA MUNICIPIO,40.7335,8.9869494,TULA,Fermata Autobus
ATPSS_2064,Fermata di Via Sacchi 27,40.836955,8.4037,PORTO TORRES,Fermata Autobus
ATPSS_465,Fermata di Ss 131 Fr. 109,40.777153,8.47986,SASSARI,Fermata Autobus
B_22213,Fermata di ILLORAI REG. FURZAGAMANNA,40.3549477,9.006583,ILLORAI,Fermata Autobus
800326,Fermata di Ponte Carana,40.968647,9.16534,LURAS,Fermata Autobus
B_22166,Fermata di SENNORI VIA ROMA 51,40.791957,8.591431,SENNORI,Fermata Autobus
B_22002,Fermata di ALGHERO VIALE GIOVANNI XXIII FR.112,40.551558,8.326723,ALGHERO,Fermata Autobus
ATPSS_495,"Fermata di Sp60, Inc. Sv Serralonga Dir.Mare",40.813987,8.507705,SORSO,Fermata Autobus
ATPSS_472,Fermata di Ss 131 Fr. 244,40.785193,8.469264,SASSARI,Fermata Autobus
B_7365,Fermata di SANT`IGORI,40.6226981,8.2012204,ALGHERO,Fermata Autobus
800184,Fermata di Olbia (Marinella),41.001194,9.550863,OLBIA,Fermata Autobus
B_22190,Fermata di PLOAGHE VIA FAIS 3,40.663934,8.740736,PLOAGHE,Fermata Autobus
ATPSS_400,Fermata di Via Paglietti,40.72408,8.57594,SASSARI,Fermata Autobus
ATPSS_356,Fermata di Via Garavetti Fr. 14,40.724472,8.570887,SASSARI,Fermata Autobus
ATPSS_687,Fermata di Via Barore Diegu 10,40.780002,8.470789,SASSARI,Fermata Autobus
ATPSS_119,Fermata di Via Bottego 38,40.746637,8.551946,SASSARI,Fermata Autobus
212011,Fermata di Limpiddu Fronte Rist. La Perla,40.69161217,9.70955749,BUDONI,Fermata Autobus
L093-14222,Fermata di Via Fermi,40.89914658,9.10062842,TEMPIO PAUSANIA,Fermata Autobus
ATPSS_233,"Fermata di Ss 127, Lato Via Nenni",40.714041,8.592039,SASSARI,Fermata Autobus
ATPSS_603,Fermata di Via De Martini 210,40.788337,8.488254,SASSARI,Fermata Autobus
B_22113,Fermata di SASSARI VIA C. FELICE 22-G.B.C.,40.716313,8.577028,SASSARI,Fermata Autobus
ATPSS_180,Fermata di S. C. Platamona Fr 12,40.810505,8.475752,SASSARI,Fermata Autobus
ATPSS_707,"Fermata di Z.I. P.N. Str. 5, Fermata 2",40.738849,8.532985,SASSARI,Fermata Autobus
ATPSS_29,"Fermata di Via  Prati, Fr. Rot. Via Manzoni",40.738599,8.565588,SASSARI,Fermata Autobus
ATPSS_585,Fermata di Sp18 Fr. 4,40.734071,8.515801,SASSARI,Fermata Autobus
800072,Fermata di Olbia (Ospedale G.P.II),40.9108924524,9.47229962313,OLBIA,Fermata Autobus
ATPSS_201,Fermata di Via Kennedy Fr. 26,40.745802,8.550066,SASSARI,Fermata Autobus
B_22154,Fermata di MARA VIA GRAMSCI 65,40.409602,8.639344,MARA,Fermata Autobus
ATPSS_332,"Fermata di Via Roma, Ex Casa Circondariale",40.722844,8.566327,SASSARI,Fermata Autobus
7176,Fermata di TERGU,40.8649,8.712662,TERGU,Fermata Autobus
ATPSS_389,"Fermata di Via Caniga 29, Mot. Civile",40.723691,8.535386,SASSARI,Fermata Autobus
ATPSS_703,"Fermata di Z.I. P.N. Str. 18, Civ. 12",40.735109,8.538841,SASSARI,Fermata Autobus
